1,301459486,274782396
2,2053393507,152301772
3,2802808890,360535634
4,5001435197,103159634
5,6362152890,647701464
6,6782500209,164588151
7,7565763047,768081113
8,9320657613,780497696
9,12303801079,536771902
10,13470954956,242222179
11,13532519393,910781486
12,14020503722,59663378
13,15179075821,135376810
14,16984050762,307492107
15,18613809287,593347346
16,18709548951,202118701
17,19002812160,168719279
18,19309243713,1285474611
19,22278673341,484559828
20,22526559016,332198330
21,23251111760,465233727
22,23470520179,2902008
23,23475706724,400091401
24,24884131345,435574772
25,26079073828,1338694876
26,26504796471,395313789
27,27373918701,703390860
28,27524842557,9850336
29,28544086848,293829092
30,29474219645,270944462
31,30197936613,1360079497
32,32335726023,80208079
33,32792135324,2258500718
34,33683207651,99061091
35,35473554197,12740753
36,36154039466,4009210
37,36509206556,221795632
38,39205160661,66076240
39,39477429290,875782235
40,40047753007,150660759
41,40775606601,342417987
42,41875001080,1085088790
43,42723163004,452366625
44,42826928226,116060583
45,42933159567,179374685
46,43846413663,164622555
47,44627349250,440357838
48,45245750053,1079115585
49,45616886279,500425355
50,49277071066,846097755
51,49781031352,464203935
52,50478192200,1645433415
53,50515593489,25519767
54,52504785515,551930089
55,53629605676,180967607
56,53875992651,292622913
57,54237717853,12333349
58,54634601423,186152476
59,54656976056,1377540499
60,56015152628,1251126146
61,56245570546,23228944
62,56381282195,1049167070
63,58400803063,527587248
64,61413222502,535290544
65,62666647270,217095288
66,62816530902,1321618854
67,63144900665,351130002
68,64758983906,234074019
69,65038717755,1098901557
70,65611908573,1624020265
71,65956119123,1760961948
72,66500900407,125096036
73,66575449614,419297501
74,67371711950,1002559221
75,68438410235,1548930170
76,69619512141,330512978
77,70352901000,400893068
78,70461649260,1534412206
79,71912970348,412270814
80,72782691266,46402828
81,73319410627,417060359
82,76347136082,351093218
83,78850021587,295209797
84,79637543139,620569445
85,79751742770,814643208
86,80043369694,676191667
87,81119416904,41544130
88,84488224747,17823400
89,84759610173,307178458
90,87322123213,431963220
91,88898004493,537514854
92,89328028256,598880917
93,89494435503,179786499
94,90156712635,386690340
95,90316008335,12046013
96,90379564997,561590657
97,90919353029,493083228
98,90950955108,2081632931
99,92689880347,279986136
100,93117701726,1184940549
101,94363010781,252328765
102,95558296675,1333472435
103,95573123949,190232810
104,96197605341,872232069
105,96559441304,1421156412
106,96672748594,569117427
107,99128152111,773032608
108,101029013122,587422470
109,101651344521,974255155
110,103654161358,201386395
111,104041117967,1350158913
112,104319413896,890796851
113,104724594203,308843612
114,105728413970,323206544
115,107192254265,1021090867
116,107206791681,90146348
117,107355784188,223888741
118,107624463043,924268922
119,108639103307,441523638
120,109085007246,788551169
121,111841535555,621150351
122,112329796384,180463611
123,112582244322,1487917712
124,112930798981,762417347
125,113412203326,541425383
126,113587710459,1872940170
127,113843023387,302389171
128,114625501905,60914726
129,116706103421,904897131
130,117008032538,514712252
131,118432132425,177577184
132,120594126136,169872727
133,122033190652,428551116
134,122571542759,517219258
135,125772420994,498326907
136,127181476513,33479015
137,127279999175,70613481
138,127638588313,234117549
139,127664485246,808690484
140,128026367855,761681565
141,128561138764,453670293
142,128749513886,488769559
143,129914088274,578391377
144,130865054674,1010582041
145,131840628177,694499297
146,134161571052,506919092
147,136327997468,1069515995
148,136981831482,333437240
149,138304576559,310095537
150,140779944871,1127949409
151,141017845961,763691873
152,142132385378,128688773
153,142410450561,212774125
154,142944618180,375669404
155,143370252206,822947499
156,144772026385,336566945
157,145482383681,313800811
158,146025323934,677523673
159,148052604126,626951954
160,148885784554,214664800
161,149070743595,83973132
162,149637182586,2168093088
163,149843634693,513459158
164,150305418173,751666466
165,151756004876,84810705
166,153091914253,1174959936
167,155676335839,671879812
168,158564288917,300701523
169,163055800581,115815729
170,163984664366,173688194
171,165163205428,439004163
172,165489777225,186286285
173,165565268566,78270373
174,166639565852,207391911
175,169479979747,258846872
176,169654603026,1079666474
177,170487436437,63526179
178,171909919768,52817614
179,171971717312,509642691
180,173219827042,211855364
181,174223528455,168533499
182,174977620403,177403464
183,175837279002,1757676550
184,176674257307,665255170
185,176960946226,9365448
186,177722896631,492563479
187,179011046545,103915757
188,181335988629,27589211
189,184704512993,2269496805
190,184778623015,1187996065
191,184786739251,214472163
192,185850011977,19632541
193,186940766680,178087784
194,191129843415,599911555
195,191436841580,311385876
196,191511560092,82170468
197,192273085282,1216315122
198,193164376132,381705629
199,193763186081,132840694
200,194571920835,652142172
201,197461126297,508036865
202,197693904305,80783197
203,197812583565,517389522
204,198788590506,65523062
205,201134092429,50909301
206,202377143113,1268711724
207,202819173411,147685990
208,204610626293,27683008
209,204970326336,580931168
210,205169879717,402305007
211,205646591815,111240897
212,205781472854,400873380
213,206537235151,6880326
214,210415378188,167474405
215,210880387831,124695056
216,210958722259,73721756
217,211291588436,184790373
218,211376905238,690336367
219,211479954096,219763958
220,212680502572,82494546
221,214721037971,6922304
222,215465498429,280529742
223,216570271857,687454626
224,218365641750,428694293
225,220322294549,107479922
226,224680309652,49807950
227,225661818762,624193687
228,226152312881,187521045
229,226227926461,844908476
230,227048092593,178372360
231,227177198514,2422236618
232,227481242297,925043378
233,228853130999,141043195
234,230872795267,191264875
235,231247521617,1130598743
236,231669759209,249541071
237,232178512611,415893278
238,232898096559,256548267
239,233849026938,692418447
240,234393365250,108038858
241,236029501869,442957397
242,238492954113,297129773
243,240421933900,134575019
244,241903780796,449430553
245,241909577363,255153886
246,242200402376,1233613711
247,242527055016,1478085835
248,242985994635,1493304327
249,243598298623,888795665
250,245482325775,455512051
251,245979763377,34747337
252,246526621627,951870815
253,247545072231,1040742348
254,247677665136,133424802
255,248296629031,580715720
256,248974205377,458196945
257,248982054826,603058804
258,249267247934,1774717189
259,251680653919,576193015
260,252762787522,493696255
261,254154884598,527137271
262,255530583075,186318928
263,255864016017,285716830
264,257013723395,1460285161
265,258292238311,927274352
266,262905397007,358239260
267,263595398651,233403721
268,265469510152,128935745
269,266273833930,1746351254
270,267902423064,76402897
271,268434737484,234982927
272,268582862846,12827747
273,268695488859,255134296
274,269143154265,435049257
275,270176188634,104206053
276,273322826286,114805494
277,273343877312,677761182
278,273386835086,193024587
279,274451926714,170660743
280,276225166836,120865972
281,279227988604,1139441068
282,279243956501,270066677
283,279559205436,2716687579
284,283404360885,76517288
285,284554132402,83515653
286,286383094201,118599645
287,287126616801,555584305
288,288047281595,68496435
289,288959973282,240427993
290,289565335414,1358050909
291,289980092215,195649081
292,290276497297,222108650
293,290871885282,1073225893
294,291148929365,595851664
295,293558918068,329585617
296,294961144878,3628664
297,295269498488,209468591
298,295896067647,1622481903
299,300103924536,281375631
300,300638684129,389520336
301,301085254842,915920032
302,305355876060,275962267
303,305408676660,186979115
304,306143817847,609782493
305,307775099209,514615968
306,308568950190,130220193
307,308756170984,479941507
308,308840477082,1234226288
309,309557387599,757252789
310,310545578380,422869799
311,310595672853,308667485
312,311391723775,499434557
313,311777027735,109269873
314,312610049811,139146383
315,313334870148,261602682
316,313610849610,593670070
317,313652941211,1052666109
318,315047177679,332690940
319,316805098755,2769579219
320,317562965828,1902254397
321,317683581658,156796137
322,318043942953,70457007
323,320736300065,550235207
324,321052279677,870713302
325,323704304715,215448365
326,324695979147,105943509
