1,109164435,71643210
2,357918632,2949125780
3,1071837204,1344592049
4,4117032860,427563254
5,5073427866,4946028
6,6513630926,114114564
7,11076750999,450102843
8,11480697762,1648762508
9,11567622842,82445969
10,11606478407,453381198
11,12121787444,497402030
12,12879624925,317216575
13,15184832675,450507465
14,15427571206,832779678
15,16046342041,864477547
16,19052221808,934536240
17,19242752351,713837203
18,20848249872,43346504
19,21570873973,842201839
20,23480020878,1012523465
21,23564186313,448058517
22,24096170999,313036533
23,25246038555,954466165
24,26025102263,1205057739
25,26689453628,88941777
26,27650124304,346576165
27,29175732798,597377463
28,29585334102,91802238
29,29813973713,171908392
30,30175435481,769205597
31,30624984587,1467765478
32,30881932540,246096524
33,31017361470,86678018
34,32930316338,36923753
35,33780203389,302747293
36,35875780309,283249469
37,37034875321,400459619
38,37225508605,43949747
39,38394875184,284638737
40,38449818750,196254453
41,41729803612,1787639008
42,42389987649,359308451
43,43528140647,418127788
44,46984817748,952404380
45,47153046086,47106708
46,48158439551,685633291
47,48402869637,214999819
48,48560054397,138276603
49,48609116609,604136061
50,49507933696,78694330
51,51456895039,654221926
52,52942249406,269518708
53,54043335040,4492282
54,54860605017,134334362
55,57082555379,1188826913
56,58893412840,30803777
57,58958971546,13505064
58,59409201585,11739988
59,61030766661,982007746
60,62250429984,2497628758
61,62597231213,317015646
62,63042829584,672935373
63,64698779894,235558813
64,64996180892,805141819
65,66604940739,77575707
66,67819421768,349850580
67,68152786898,78959128
68,68655103250,178812233
69,69109756041,1729053597
70,70318130319,1209871559
71,71973586732,327660272
72,72333484227,74951160
73,73557774932,701930003
74,73646733758,1170566696
75,75015436123,1213643545
76,75295709356,326145205
77,75804495013,288970885
78,76343946252,90588493
79,77166158797,421075368
80,77697779602,793549309
81,78402165159,48200495
82,80317280646,551889719
83,80440782608,53112395
84,80705187969,347937518
85,80880202484,961044436
86,84482590466,204454376
87,84695528060,365288563
88,85993782062,8994583
89,86526953898,265952287
90,86671114016,254437613
91,89100283510,38555134
92,89992206022,34319716
