1,170437333,663437059
2,3326366851,442032018
3,5882326699,256477328
4,5898253361,1238099117
5,8868133160,14029036
6,10315199628,134458926
7,11513175670,938624489
8,12366043614,87535192
9,14583071324,28328914
10,15319124742,163025577
11,16870893848,152264918
12,18098321643,780538853
13,19222324877,305381157
14,19441907317,228590118
15,19655526500,282884330
16,22465794448,67430637
17,22500234860,75327681
18,25248362426,159019657
19,26539247008,1603251319
20,27306077880,575140701
21,30334109745,333344212
22,30856243464,194908939
23,30939511260,744789183
24,33120153385,567096164
25,33502614855,196125971
26,34724961582,1175860464
27,35164794128,776915718
28,35755840852,531412790
29,36671068759,119242407
30,36767440236,62099328
31,38371862590,413784911
32,38760131205,619996977
33,39582489027,446526703
34,40175635200,84724218
35,40410028888,392175113
36,41746349920,517869318
37,46054479648,1367287131
38,46081973233,195079099
39,46189301387,587969836
40,46905108232,145231982
41,48557430384,351739807
42,49808627199,368535735
43,50004848865,668757167
44,51886883318,415431701
45,52216562606,157289461
46,54768014348,501006776
47,55597735232,96012805
48,56642658776,234999795
49,57011680317,185467775
50,57212234353,426446861
51,57232289264,276357513
52,58151538704,330533534
53,58310589188,114380179
54,58449288091,407512536
55,59603132998,131354067
56,62095266091,861057841
57,62820761294,1797514
58,64417466954,29969945
59,65119001614,328301356
60,65973407270,353804927
61,67117309995,632472523
62,67557456635,38454179
63,67827296045,25542556
64,68335073285,335905344
65,69143199567,32062489
66,69440312521,2252972471
67,70012110557,101057192
68,70473757479,608078768
69,70890107540,344519564
70,70891982012,284208601
71,71168851805,528644685
72,71809192044,53085393
73,71958311278,526917363
74,73270682256,1824183376
75,73352581389,1190691394
76,74333291134,113962484
77,74503653564,548316114
78,75675883881,996280400
79,76118263207,21985486
80,76142593314,987200238
81,81069941338,207419199
82,81304537780,1192739318
83,84093323026,178548340
84,84120625369,101164619
85,85830316614,459038535
86,88336913247,924199339
87,88515429602,161152456
88,89163948181,22709337
89,90290887772,634652584
90,91178738451,252769062
91,91179073320,733195274
92,92236077671,65417209
93,94443157050,1047133482
94,94834842265,120719871
95,97321760495,95114671
96,97669592689,584514850
97,98072901743,2182592099
98,98353976819,719076710
99,99598996936,410711996
100,99811063832,491368697
101,99836592539,81729205
102,102299857471,537792060
103,103443003931,1289506350
104,106386495784,2466808
105,106635315245,45207655
106,107319330583,5329448
107,109149066811,1244038659
108,109157335970,2477665053
109,114387447516,623124845
110,114474997747,775761013
111,115066280524,614638849
112,115145660243,178440288
